# TUM trajectory format
# timestamp tx ty tz qx qy qz qw
# Note: Orientation is identity quaternion (0,0,0,1) as GPS only provides position
1698132972.870445251 -0.172399 -0.387381 18.337257 0.0 0.0 0.0 1.0
1698132972.889595032 -0.173057 -0.386342 18.390366 0.0 0.0 0.0 1.0
1698132972.913480520 -0.173706 -0.385335 18.443447 0.0 0.0 0.0 1.0
1698132972.929685354 -0.174297 -0.384389 18.496732 0.0 0.0 0.0 1.0
1698132972.950033426 -0.174861 -0.383503 18.550243 0.0 0.0 0.0 1.0
1698132972.970727444 -0.175291 -0.382780 18.604033 0.0 0.0 0.0 1.0
1698132972.989956141 -0.176008 -0.382104 18.658101 0.0 0.0 0.0 1.0
1698132973.010846853 -0.176727 -0.381456 18.712254 0.0 0.0 0.0 1.0
1698132973.029597759 -0.177448 -0.380844 18.766616 0.0 0.0 0.0 1.0
1698132973.050412416 -0.178171 -0.380258 18.821186 0.0 0.0 0.0 1.0
1698132973.070063829 -0.178905 -0.379706 18.875923 0.0 0.0 0.0 1.0
1698132973.090454578 -0.179639 -0.379182 18.931037 0.0 0.0 0.0 1.0
1698132973.112945318 -0.180365 -0.378671 18.986109 0.0 0.0 0.0 1.0
1698132973.130404472 -0.181098 -0.378168 19.041346 0.0 0.0 0.0 1.0
1698132973.150339842 -0.181824 -0.377666 19.096601 0.0 0.0 0.0 1.0
1698132973.170094967 -0.182429 -0.377238 19.152025 0.0 0.0 0.0 1.0
1698132973.189675093 -0.183435 -0.376594 19.207671 0.0 0.0 0.0 1.0
1698132973.211261034 -0.184430 -0.375947 19.263652 0.0 0.0 0.0 1.0
1698132973.229591131 -0.188746 -0.373064 19.319839 0.0 0.0 0.0 1.0
1698132973.250170946 -0.189711 -0.372404 19.376066 0.0 0.0 0.0 1.0
1698132973.269637823 -0.190689 -0.371737 19.432613 0.0 0.0 0.0 1.0
1698132973.290030956 -0.191644 -0.371068 19.489285 0.0 0.0 0.0 1.0
1698132973.312658072 -0.192585 -0.370387 19.546151 0.0 0.0 0.0 1.0
1698132973.330016613 -0.193500 -0.369706 19.603159 0.0 0.0 0.0 1.0
1698132973.349563360 -0.194405 -0.369022 19.660160 0.0 0.0 0.0 1.0
1698132973.369454622 -0.195174 -0.368436 19.719697 0.0 0.0 0.0 1.0
1698132973.390022516 -0.195591 -0.367877 19.776886 0.0 0.0 0.0 1.0
1698132973.411582232 -0.195980 -0.367304 19.834366 0.0 0.0 0.0 1.0
1698132973.430220842 -0.196350 -0.366711 19.891932 0.0 0.0 0.0 1.0
1698132973.449517965 -0.196703 -0.366106 19.949529 0.0 0.0 0.0 1.0
1698132973.470417976 -0.197019 -0.365478 20.007238 0.0 0.0 0.0 1.0
1698132973.489855051 -0.197294 -0.364827 20.064908 0.0 0.0 0.0 1.0
1698132973.513310432 -0.197530 -0.364155 20.122744 0.0 0.0 0.0 1.0
1698132973.529784441 -0.197718 -0.363451 20.180624 0.0 0.0 0.0 1.0
1698132973.549385071 -0.197868 -0.362714 20.238555 0.0 0.0 0.0 1.0
1698132973.569749594 -0.197926 -0.362127 20.296165 0.0 0.0 0.0 1.0
1698132973.590102434 -0.198238 -0.361087 20.354054 0.0 0.0 0.0 1.0
1698132973.610623121 -0.198493 -0.360029 20.412151 0.0 0.0 0.0 1.0
1698132973.629901409 -0.198691 -0.358960 20.470301 0.0 0.0 0.0 1.0
1698132973.649400473 -0.198832 -0.357878 20.528453 0.0 0.0 0.0 1.0
1698132973.670110941 -0.198938 -0.356767 20.586749 0.0 0.0 0.0 1.0
1698132973.689662695 -0.198990 -0.355647 20.644995 0.0 0.0 0.0 1.0
1698132973.713013887 -0.198997 -0.354504 20.703442 0.0 0.0 0.0 1.0
1698132973.730352402 -0.198972 -0.353345 20.761944 0.0 0.0 0.0 1.0
1698132973.749502659 -0.198905 -0.352179 20.820485 0.0 0.0 0.0 1.0
1698132973.769870996 -0.198864 -0.351239 20.879556 0.0 0.0 0.0 1.0
1698132973.790273428 -0.198557 -0.350096 20.938177 0.0 0.0 0.0 1.0
1698132973.810981989 -0.198221 -0.348963 20.996894 0.0 0.0 0.0 1.0
1698132973.829679728 -0.197867 -0.347841 21.055658 0.0 0.0 0.0 1.0
1698132973.850322485 -0.197494 -0.346714 21.114427 0.0 0.0 0.0 1.0
1698132973.870038033 -0.197125 -0.345593 21.173285 0.0 0.0 0.0 1.0
1698132973.890345335 -0.196760 -0.344470 21.232268 0.0 0.0 0.0 1.0
1698132973.913251638 -0.196403 -0.343331 21.291182 0.0 0.0 0.0 1.0
1698132973.930563450 -0.196051 -0.341234 21.350113 0.0 0.0 0.0 1.0
1698132973.949787855 -0.195725 -0.340095 21.409018 0.0 0.0 0.0 1.0
1698132973.971267223 -0.195505 -0.339186 21.467388 0.0 0.0 0.0 1.0
1698132973.990053654 -0.194843 -0.338124 21.526423 0.0 0.0 0.0 1.0
1698132974.010853767 -0.194187 -0.337060 21.585375 0.0 0.0 0.0 1.0
1698132974.030343533 -0.193543 -0.335983 21.644316 0.0 0.0 0.0 1.0
1698132974.049524069 -0.192916 -0.334919 21.703174 0.0 0.0 0.0 1.0
1698132974.070527315 -0.192325 -0.333872 21.762035 0.0 0.0 0.0 1.0
1698132974.090459585 -0.191777 -0.332830 21.820930 0.0 0.0 0.0 1.0
1698132974.112753630 -0.191237 -0.331779 21.879769 0.0 0.0 0.0 1.0
1698132974.130452156 -0.190696 -0.330724 21.938613 0.0 0.0 0.0 1.0
1698132974.149989128 -0.190164 -0.329662 21.997419 0.0 0.0 0.0 1.0
1698132974.170016766 -0.189683 -0.328843 22.055655 0.0 0.0 0.0 1.0
1698132974.189379930 -0.189585 -0.327662 22.114446 0.0 0.0 0.0 1.0
1698132974.210929632 -0.189471 -0.326466 22.173213 0.0 0.0 0.0 1.0
1698132974.230459213 -0.189356 -0.325274 22.231968 0.0 0.0 0.0 1.0
1698132974.249652147 -0.189264 -0.324068 22.290754 0.0 0.0 0.0 1.0
1698132974.270285606 -0.187905 -0.321580 22.349452 0.0 0.0 0.0 1.0
1698132974.289560795 -0.187791 -0.320339 22.408117 0.0 0.0 0.0 1.0
1698132974.313055277 -0.187653 -0.319092 22.466741 0.0 0.0 0.0 1.0
1698132974.330498457 -0.187516 -0.317821 22.525329 0.0 0.0 0.0 1.0
1698132974.349784136 -0.187380 -0.316526 22.584023 0.0 0.0 0.0 1.0
1698132974.370224476 -0.187308 -0.315509 22.641957 0.0 0.0 0.0 1.0
1698132974.389801025 -0.187323 -0.314299 22.700457 0.0 0.0 0.0 1.0
1698132974.410544634 -0.187355 -0.313056 22.758892 0.0 0.0 0.0 1.0
1698132974.429972172 -0.187407 -0.311773 22.817289 0.0 0.0 0.0 1.0
1698132974.450109243 -0.187481 -0.310465 22.875793 0.0 0.0 0.0 1.0
1698132974.469529629 -0.187580 -0.309120 22.934128 0.0 0.0 0.0 1.0
1698132974.490053654 -0.187685 -0.307746 22.992400 0.0 0.0 0.0 1.0
1698132974.512440443 -0.187780 -0.306351 23.050692 0.0 0.0 0.0 1.0
1698132974.529832840 -0.187881 -0.304935 23.108968 0.0 0.0 0.0 1.0
1698132974.549523592 -0.187993 -0.303496 23.167347 0.0 0.0 0.0 1.0
1698132974.570070028 -0.188108 -0.302412 23.225226 0.0 0.0 0.0 1.0
1698132974.589904308 -0.187988 -0.300668 23.283469 0.0 0.0 0.0 1.0
1698132974.611225605 -0.187869 -0.298915 23.341663 0.0 0.0 0.0 1.0
1698132974.630316734 -0.188600 -0.295959 23.399839 0.0 0.0 0.0 1.0
1698132974.649768829 -0.188467 -0.294175 23.458120 0.0 0.0 0.0 1.0
1698132974.670365810 -0.188334 -0.292394 23.516252 0.0 0.0 0.0 1.0
1698132974.689802170 -0.188205 -0.290621 23.574476 0.0 0.0 0.0 1.0
1698132974.712385416 -0.188075 -0.288851 23.632560 0.0 0.0 0.0 1.0
1698132974.729636431 -0.187937 -0.287106 23.690615 0.0 0.0 0.0 1.0
1698132974.749963284 -0.187810 -0.285384 23.748702 0.0 0.0 0.0 1.0
1698132974.770291567 -0.187712 -0.284053 23.804983 0.0 0.0 0.0 1.0
1698132974.789769173 -0.187834 -0.282547 23.863072 0.0 0.0 0.0 1.0
1698132974.811411858 -0.187994 -0.281067 23.921038 0.0 0.0 0.0 1.0
1698132974.830171347 -0.188181 -0.279615 23.978998 0.0 0.0 0.0 1.0
1698132974.849796295 -0.188380 -0.278189 24.036978 0.0 0.0 0.0 1.0
1698132974.869499683 -0.188577 -0.276796 24.094922 0.0 0.0 0.0 1.0
1698132974.890166521 -0.188795 -0.275438 24.153052 0.0 0.0 0.0 1.0
1698132974.912553787 -0.189019 -0.274116 24.211007 0.0 0.0 0.0 1.0
1698132974.930117130 -0.189234 -0.272835 24.268973 0.0 0.0 0.0 1.0
1698132974.949599981 -0.189446 -0.271602 24.326895 0.0 0.0 0.0 1.0
1698132974.970679283 -0.189651 -0.270691 24.383803 0.0 0.0 0.0 1.0
1698132974.989916563 -0.189651 -0.269268 24.441908 0.0 0.0 0.0 1.0
1698132975.011420488 -0.189658 -0.267871 24.499842 0.0 0.0 0.0 1.0
1698132975.029652596 -0.189670 -0.266511 24.557766 0.0 0.0 0.0 1.0
1698132975.050221920 -0.189675 -0.265192 24.615738 0.0 0.0 0.0 1.0
1698132975.070192099 -0.189663 -0.263915 24.673626 0.0 0.0 0.0 1.0
1698132975.090492487 -0.189643 -0.262684 24.731594 0.0 0.0 0.0 1.0
1698132975.113050461 -0.189627 -0.261499 24.789414 0.0 0.0 0.0 1.0
1698132975.129710674 -0.189606 -0.260374 24.847204 0.0 0.0 0.0 1.0
1698132975.150424242 -0.189579 -0.259300 24.905017 0.0 0.0 0.0 1.0
1698132975.170196295 -0.189554 -0.258465 24.960116 0.0 0.0 0.0 1.0
1698132975.189594269 -0.189546 -0.257600 25.017822 0.0 0.0 0.0 1.0
1698132975.211266279 -0.189555 -0.256819 25.075391 0.0 0.0 0.0 1.0
1698132975.230439901 -0.189580 -0.256094 25.132936 0.0 0.0 0.0 1.0
1698132975.249548674 -0.189615 -0.255408 25.190526 0.0 0.0 0.0 1.0
1698132975.269862175 -0.189658 -0.254767 25.248070 0.0 0.0 0.0 1.0
1698132975.290365219 -0.189716 -0.254159 25.305680 0.0 0.0 0.0 1.0
1698132975.312618971 -0.189799 -0.253588 25.363170 0.0 0.0 0.0 1.0
1698132975.329871893 -0.189850 -0.251719 25.420647 0.0 0.0 0.0 1.0
1698132975.349496841 -0.189981 -0.251172 25.478283 0.0 0.0 0.0 1.0
1698132975.370009661 -0.190090 -0.250736 25.533803 0.0 0.0 0.0 1.0
1698132975.390385866 -0.190047 -0.250317 25.591323 0.0 0.0 0.0 1.0
1698132975.410949230 -0.190029 -0.249928 25.648741 0.0 0.0 0.0 1.0
1698132975.430295706 -0.190037 -0.249561 25.706164 0.0 0.0 0.0 1.0
1698132975.449346304 -0.190073 -0.249211 25.763845 0.0 0.0 0.0 1.0
1698132975.469583511 -0.190161 -0.248886 25.821256 0.0 0.0 0.0 1.0
1698132975.490051746 -0.190303 -0.248570 25.878704 0.0 0.0 0.0 1.0
1698132975.512483835 -0.190506 -0.248271 25.936133 0.0 0.0 0.0 1.0
1698132975.530100346 -0.190741 -0.247996 25.993593 0.0 0.0 0.0 1.0
1698132975.549791574 -0.190983 -0.247757 26.051379 0.0 0.0 0.0 1.0
1698132975.569648266 -0.191131 -0.247597 26.107602 0.0 0.0 0.0 1.0
1698132975.590294123 -0.191370 -0.247303 26.165194 0.0 0.0 0.0 1.0
1698132975.610687971 -0.191602 -0.247046 26.222778 0.0 0.0 0.0 1.0
1698132975.629780293 -0.191843 -0.246821 26.280388 0.0 0.0 0.0 1.0
1698132975.649925947 -0.192112 -0.246619 26.338269 0.0 0.0 0.0 1.0
1698132975.669386625 -0.190460 -0.245145 26.395931 0.0 0.0 0.0 1.0
1698132975.689897299 -0.190742 -0.245000 26.453630 0.0 0.0 0.0 1.0
1698132975.712373257 -0.191030 -0.244889 26.511356 0.0 0.0 0.0 1.0
1698132975.729697227 -0.191324 -0.244806 26.569106 0.0 0.0 0.0 1.0
1698132975.750098705 -0.191609 -0.244752 26.626951 0.0 0.0 0.0 1.0
1698132975.769989729 -0.191780 -0.244688 26.683615 0.0 0.0 0.0 1.0
1698132975.790380478 -0.192205 -0.244823 26.741430 0.0 0.0 0.0 1.0
1698132975.810910940 -0.192601 -0.244983 26.799206 0.0 0.0 0.0 1.0
1698132975.830690861 -0.192988 -0.245163 26.856974 0.0 0.0 0.0 1.0
1698132975.850193977 -0.193364 -0.245346 26.914822 0.0 0.0 0.0 1.0
1698132975.869587421 -0.193729 -0.245533 26.972557 0.0 0.0 0.0 1.0
1698132975.890016556 -0.194079 -0.245732 27.030357 0.0 0.0 0.0 1.0
1698132975.913065434 -0.194395 -0.245923 27.088029 0.0 0.0 0.0 1.0
1698132975.930047274 -0.194707 -0.246111 27.145671 0.0 0.0 0.0 1.0
1698132975.950307846 -0.194995 -0.246298 27.203400 0.0 0.0 0.0 1.0
1698132975.970575571 -0.195194 -0.246422 27.258795 0.0 0.0 0.0 1.0
1698132975.990041971 -0.195879 -0.246339 27.316550 0.0 0.0 0.0 1.0
1698132976.011467934 -0.196564 -0.246245 27.374090 0.0 0.0 0.0 1.0
1698132976.029836416 -0.198958 -0.244785 27.431613 0.0 0.0 0.0 1.0
1698132976.050126791 -0.199607 -0.244663 27.489187 0.0 0.0 0.0 1.0
1698132976.070024729 -0.200248 -0.244521 27.546693 0.0 0.0 0.0 1.0
1698132976.089956284 -0.200884 -0.244349 27.604467 0.0 0.0 0.0 1.0
1698132976.112936735 -0.201526 -0.244150 27.661951 0.0 0.0 0.0 1.0
1698132976.130470514 -0.202170 -0.243928 27.719442 0.0 0.0 0.0 1.0
1698132976.149828911 -0.202820 -0.243691 27.777062 0.0 0.0 0.0 1.0
1698132976.169952154 -0.203380 -0.243455 27.833833 0.0 0.0 0.0 1.0
1698132976.189679146 -0.203666 -0.243301 27.891663 0.0 0.0 0.0 1.0
1698132976.211098433 -0.203980 -0.243134 27.949258 0.0 0.0 0.0 1.0
1698132976.230315924 -0.204301 -0.242968 28.006864 0.0 0.0 0.0 1.0
1698132976.249465704 -0.204650 -0.242803 28.064594 0.0 0.0 0.0 1.0
1698132976.269679546 -0.205025 -0.242624 28.122193 0.0 0.0 0.0 1.0
1698132976.290127754 -0.205436 -0.242444 28.179978 0.0 0.0 0.0 1.0
1698132976.312529802 -0.205863 -0.242263 28.237558 0.0 0.0 0.0 1.0
1698132976.329751492 -0.206307 -0.242097 28.295113 0.0 0.0 0.0 1.0
1698132976.350140333 -0.206769 -0.241943 28.352652 0.0 0.0 0.0 1.0
1698132976.369680166 -0.207134 -0.241812 28.408242 0.0 0.0 0.0 1.0
1698132976.390109301 -0.208239 -0.241451 28.465631 0.0 0.0 0.0 1.0
1698132976.411417246 -0.209347 -0.241099 28.522966 0.0 0.0 0.0 1.0
1698132976.429938316 -0.210476 -0.240759 28.580248 0.0 0.0 0.0 1.0
1698132976.449707985 -0.211589 -0.240421 28.637481 0.0 0.0 0.0 1.0
1698132976.470406055 -0.212700 -0.240087 28.694667 0.0 0.0 0.0 1.0
1698132976.489997387 -0.213794 -0.239765 28.751803 0.0 0.0 0.0 1.0
1698132976.512628078 -0.214892 -0.239464 28.808890 0.0 0.0 0.0 1.0
1698132976.530162811 -0.215980 -0.239178 28.865916 0.0 0.0 0.0 1.0
1698132976.549962759 -0.217045 -0.238917 28.922880 0.0 0.0 0.0 1.0
1698132976.569516182 -0.217970 -0.238644 28.978971 0.0 0.0 0.0 1.0
1698132976.590171814 -0.218628 -0.238772 29.035797 0.0 0.0 0.0 1.0
1698132976.610490799 -0.219265 -0.238912 29.092568 0.0 0.0 0.0 1.0
1698132976.630148172 -0.219882 -0.239077 29.149295 0.0 0.0 0.0 1.0
1698132976.649607182 -0.220488 -0.239250 29.205973 0.0 0.0 0.0 1.0
1698132976.669920444 -0.221085 -0.239441 29.262604 0.0 0.0 0.0 1.0
1698132976.690216064 -0.221667 -0.239672 29.319179 0.0 0.0 0.0 1.0
1698132976.712558270 -0.222235 -0.239927 29.375690 0.0 0.0 0.0 1.0
1698132976.730069637 -0.223033 -0.240566 29.432125 0.0 0.0 0.0 1.0
1698132976.750553131 -0.223595 -0.240869 29.488468 0.0 0.0 0.0 1.0
1698132976.770001650 -0.224008 -0.241127 29.545307 0.0 0.0 0.0 1.0
1698132976.789510727 -0.224407 -0.241194 29.601416 0.0 0.0 0.0 1.0
1698132976.810927629 -0.224805 -0.241278 29.657396 0.0 0.0 0.0 1.0
1698132976.829395056 -0.225207 -0.241378 29.713251 0.0 0.0 0.0 1.0
1698132976.850121260 -0.225607 -0.241486 29.768996 0.0 0.0 0.0 1.0
1698132976.869668245 -0.226013 -0.241611 29.824636 0.0 0.0 0.0 1.0
1698132976.890049934 -0.226421 -0.241752 29.880168 0.0 0.0 0.0 1.0
1698132976.912554979 -0.226807 -0.241905 29.935597 0.0 0.0 0.0 1.0
1698132976.929789066 -0.227178 -0.242070 29.990924 0.0 0.0 0.0 1.0
1698132976.949820280 -0.227546 -0.242242 30.046144 0.0 0.0 0.0 1.0
1698132976.970523119 -0.227792 -0.242319 30.100450 0.0 0.0 0.0 1.0
1698132976.989608526 -0.228369 -0.242544 30.155450 0.0 0.0 0.0 1.0
1698132977.011336803 -0.228942 -0.242756 30.210335 0.0 0.0 0.0 1.0
1698132977.029958725 -0.229526 -0.242945 30.265100 0.0 0.0 0.0 1.0
1698132977.049798012 -0.230104 -0.243108 30.319712 0.0 0.0 0.0 1.0
1698132977.070417881 -0.231126 -0.242194 30.374144 0.0 0.0 0.0 1.0
1698132977.090720892 -0.231707 -0.242351 30.428316 0.0 0.0 0.0 1.0
1698132977.112788916 -0.232271 -0.242491 30.482135 0.0 0.0 0.0 1.0
1698132977.130419016 -0.232832 -0.242635 30.535475 0.0 0.0 0.0 1.0
1698132977.150214434 -0.233398 -0.242785 30.588213 0.0 0.0 0.0 1.0
1698132977.169468880 -0.233852 -0.242882 30.640140 0.0 0.0 0.0 1.0
1698132977.189884901 -0.234353 -0.243064 30.691403 0.0 0.0 0.0 1.0
1698132977.211392641 -0.234868 -0.243230 30.741815 0.0 0.0 0.0 1.0
1698132977.229837179 -0.235394 -0.243382 30.791318 0.0 0.0 0.0 1.0
1698132977.249758005 -0.235924 -0.243517 30.839863 0.0 0.0 0.0 1.0
1698132977.270094633 -0.236454 -0.243629 30.887426 0.0 0.0 0.0 1.0
1698132977.289426565 -0.236976 -0.243726 30.933961 0.0 0.0 0.0 1.0
1698132977.312884808 -0.237497 -0.243810 30.979426 0.0 0.0 0.0 1.0
1698132977.329985857 -0.238017 -0.243877 31.023783 0.0 0.0 0.0 1.0
1698132977.350272894 -0.238518 -0.243916 31.066984 0.0 0.0 0.0 1.0
1698132977.369457245 -0.238997 -0.243939 31.108995 0.0 0.0 0.0 1.0
1698132977.389921427 -0.239277 -0.243964 31.137786 0.0 0.0 0.0 1.0
1698132977.411367893 -0.239754 -0.243592 31.177225 0.0 0.0 0.0 1.0
1698132977.429586411 -0.240853 -0.241618 31.215391 0.0 0.0 0.0 1.0
1698132977.449924469 -0.241302 -0.241196 31.252250 0.0 0.0 0.0 1.0
1698132977.470310688 -0.241727 -0.240752 31.287779 0.0 0.0 0.0 1.0
1698132977.489782572 -0.242122 -0.240285 31.321949 0.0 0.0 0.0 1.0
1698132977.513295650 -0.242472 -0.239801 31.354740 0.0 0.0 0.0 1.0
1698132977.529483795 -0.242783 -0.239292 31.386132 0.0 0.0 0.0 1.0
1698132977.550218105 -0.243072 -0.238763 31.416097 0.0 0.0 0.0 1.0
1698132977.569530249 -0.243393 -0.238002 31.445088 0.0 0.0 0.0 1.0
1698132977.589922667 -0.243965 -0.237377 31.472154 0.0 0.0 0.0 1.0
1698132977.611357450 -0.244497 -0.236733 31.497771 0.0 0.0 0.0 1.0
1698132977.629440069 -0.244973 -0.236076 31.521957 0.0 0.0 0.0 1.0
1698132977.649773836 -0.245412 -0.235407 31.544741 0.0 0.0 0.0 1.0
1698132977.670214176 -0.245825 -0.234703 31.566138 0.0 0.0 0.0 1.0
1698132977.689495087 -0.246197 -0.233979 31.586189 0.0 0.0 0.0 1.0
1698132977.713392019 -0.246507 -0.233237 31.604932 0.0 0.0 0.0 1.0
1698132977.729831934 -0.246781 -0.232487 31.622396 0.0 0.0 0.0 1.0
1698132977.750017881 -0.247024 -0.231712 31.638617 0.0 0.0 0.0 1.0
1698132977.769498825 -0.247228 -0.231054 31.653732 0.0 0.0 0.0 1.0
1698132977.789965391 -0.247106 -0.229938 31.667585 0.0 0.0 0.0 1.0
1698132977.810758114 -0.246931 -0.228810 31.680325 0.0 0.0 0.0 1.0
1698132977.830235958 -0.246736 -0.227676 31.691988 0.0 0.0 0.0 1.0
1698132977.849738598 -0.246541 -0.226540 31.702620 0.0 0.0 0.0 1.0
1698132977.870370865 -0.246340 -0.225402 31.712251 0.0 0.0 0.0 1.0
1698132977.889701128 -0.246091 -0.224255 31.720944 0.0 0.0 0.0 1.0
1698132977.912402153 -0.245797 -0.223108 31.728767 0.0 0.0 0.0 1.0
1698132977.929865122 -0.245505 -0.221955 31.735767 0.0 0.0 0.0 1.0
1698132977.950128078 -0.245232 -0.220804 31.741971 0.0 0.0 0.0 1.0
1698132977.969466686 -0.245053 -0.219817 31.748776 0.0 0.0 0.0 1.0
1698132977.989974022 -0.244652 -0.219049 31.753479 0.0 0.0 0.0 1.0
1698132978.010608196 -0.244239 -0.218319 31.757483 0.0 0.0 0.0 1.0
1698132978.030402422 -0.243864 -0.217599 31.760838 0.0 0.0 0.0 1.0
1698132978.049467325 -0.243558 -0.216912 31.763578 0.0 0.0 0.0 1.0
1698132978.069717169 -0.243276 -0.216270 31.765740 0.0 0.0 0.0 1.0
1698132978.090772152 -0.242982 -0.215686 31.767372 0.0 0.0 0.0 1.0
1698132978.112651587 -0.242684 -0.215153 31.768529 0.0 0.0 0.0 1.0
1698132978.130350351 -0.241520 -0.214337 31.769237 0.0 0.0 0.0 1.0
1698132978.150029182 -0.241316 -0.213930 31.769515 0.0 0.0 0.0 1.0
1698132978.169924974 -0.241180 -0.213624 31.768388 0.0 0.0 0.0 1.0
1698132978.190438986 -0.241199 -0.213372 31.767884 0.0 0.0 0.0 1.0
1698132978.210747957 -0.241256 -0.213197 31.767056 0.0 0.0 0.0 1.0
1698132978.230096579 -0.241360 -0.213092 31.765937 0.0 0.0 0.0 1.0
1698132978.249327660 -0.241516 -0.213046 31.764521 0.0 0.0 0.0 1.0
1698132978.269768238 -0.241716 -0.213051 31.762842 0.0 0.0 0.0 1.0
1698132978.290310621 -0.241990 -0.213088 31.760931 0.0 0.0 0.0 1.0
1698132978.312609196 -0.242330 -0.213168 31.758815 0.0 0.0 0.0 1.0
1698132978.330117941 -0.242728 -0.213278 31.756500 0.0 0.0 0.0 1.0
1698132978.349690437 -0.243156 -0.213413 31.754011 0.0 0.0 0.0 1.0
1698132978.370204926 -0.243521 -0.213534 31.751383 0.0 0.0 0.0 1.0
1698132978.389727116 -0.243946 -0.213731 31.748623 0.0 0.0 0.0 1.0
1698132978.411087036 -0.244444 -0.213919 31.745753 0.0 0.0 0.0 1.0
1698132978.429479599 -0.245023 -0.214084 31.742785 0.0 0.0 0.0 1.0
1698132978.449922800 -0.245670 -0.214210 31.739736 0.0 0.0 0.0 1.0
1698132978.470278740 -0.246449 -0.214509 31.736629 0.0 0.0 0.0 1.0
1698132978.489693642 -0.247269 -0.214597 31.733474 0.0 0.0 0.0 1.0
1698132978.513009071 -0.248144 -0.214660 31.730273 0.0 0.0 0.0 1.0
1698132978.530380011 -0.249059 -0.214662 31.727044 0.0 0.0 0.0 1.0
1698132978.550037622 -0.250017 -0.214588 31.723806 0.0 0.0 0.0 1.0
1698132978.569685698 -0.250773 -0.214492 31.720322 0.0 0.0 0.0 1.0
1698132978.590035915 -0.251781 -0.214272 31.717119 0.0 0.0 0.0 1.0
1698132978.610724926 -0.252790 -0.213972 31.713960 0.0 0.0 0.0 1.0
1698132978.630292892 -0.253792 -0.213593 31.710842 0.0 0.0 0.0 1.0
1698132978.649754047 -0.254824 -0.213114 31.707771 0.0 0.0 0.0 1.0
1698132978.669992208 -0.255858 -0.212555 31.704737 0.0 0.0 0.0 1.0
1698132978.689277887 -0.256899 -0.211901 31.701767 0.0 0.0 0.0 1.0
1698132978.712789774 -0.257929 -0.211159 31.698889 0.0 0.0 0.0 1.0
1698132978.729778290 -0.258946 -0.210337 31.696107 0.0 0.0 0.0 1.0
1698132978.749258041 -0.259967 -0.209440 31.693430 0.0 0.0 0.0 1.0
1698132978.769724369 -0.260713 -0.208709 31.689411 0.0 0.0 0.0 1.0
1698132978.789949417 -0.262367 -0.207379 31.686938 0.0 0.0 0.0 1.0
1698132978.811453104 -0.264018 -0.205969 31.684573 0.0 0.0 0.0 1.0
1698132978.829869509 -0.267848 -0.203605 31.682312 0.0 0.0 0.0 1.0
1698132978.850333214 -0.269464 -0.202030 31.680146 0.0 0.0 0.0 1.0
1698132978.870000124 -0.271090 -0.200385 31.678098 0.0 0.0 0.0 1.0
1698132978.890247583 -0.272728 -0.198693 31.676159 0.0 0.0 0.0 1.0
1698132978.912893534 -0.274370 -0.196924 31.674337 0.0 0.0 0.0 1.0
1698132978.929522514 -0.276033 -0.195094 31.672625 0.0 0.0 0.0 1.0
1698132978.950125694 -0.277735 -0.193207 31.670995 0.0 0.0 0.0 1.0
1698132978.969427586 -0.279138 -0.191701 31.667218 0.0 0.0 0.0 1.0
1698132978.989863873 -0.280640 -0.189445 31.665742 0.0 0.0 0.0 1.0
1698132979.011153221 -0.282145 -0.187108 31.664382 0.0 0.0 0.0 1.0
1698132979.029410362 -0.283635 -0.184691 31.663152 0.0 0.0 0.0 1.0
1698132979.050344467 -0.285123 -0.182189 31.662050 0.0 0.0 0.0 1.0
1698132979.069407463 -0.286600 -0.179602 31.661052 0.0 0.0 0.0 1.0
1698132979.091033936 -0.288058 -0.176940 31.660153 0.0 0.0 0.0 1.0
1698132979.113053322 -0.289494 -0.174191 31.659331 0.0 0.0 0.0 1.0
1698132979.130460501 -0.290883 -0.171355 31.658607 0.0 0.0 0.0 1.0
1698132979.149861097 -0.292235 -0.168431 31.657992 0.0 0.0 0.0 1.0
1698132979.169811010 -0.293279 -0.166084 31.657752 0.0 0.0 0.0 1.0
1698132979.190155745 -0.294235 -0.162329 31.657353 0.0 0.0 0.0 1.0
1698132979.210568190 -0.295121 -0.158507 31.657050 0.0 0.0 0.0 1.0
1698132979.229487419 -0.295932 -0.154597 31.656837 0.0 0.0 0.0 1.0
1698132979.249826193 -0.296695 -0.150606 31.656693 0.0 0.0 0.0 1.0
1698132979.270191431 -0.297412 -0.146529 31.656639 0.0 0.0 0.0 1.0
1698132979.289623022 -0.298051 -0.142407 31.656664 0.0 0.0 0.0 1.0
1698132979.312353373 -0.298625 -0.138237 31.656774 0.0 0.0 0.0 1.0
1698132979.329699755 -0.299144 -0.134014 31.656967 0.0 0.0 0.0 1.0
1698132979.349344492 -0.299619 -0.129749 31.657227 0.0 0.0 0.0 1.0
1698132979.369721174 -0.299928 -0.126291 31.658808 0.0 0.0 0.0 1.0
1698132979.390147209 -0.300022 -0.122420 31.659201 0.0 0.0 0.0 1.0
1698132979.410412788 -0.300074 -0.118513 31.659650 0.0 0.0 0.0 1.0
1698132979.429583788 -0.300093 -0.114576 31.660161 0.0 0.0 0.0 1.0
1698132979.449951172 -0.300080 -0.110607 31.660709 0.0 0.0 0.0 1.0
1698132979.470262289 -0.300018 -0.106613 31.661328 0.0 0.0 0.0 1.0
